1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+03,9.000000000000000000e+02,9.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+02,9.500000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+02,6.700000000000000000e+02,6.800000000000000000e+02,6.800000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,8.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.250000000000000000e+02,8.500000000000000000e+02,6.500000000000000000e+02,6.500000000000000000e+02,6.500000000000000000e+02,6.800000000000000000e+02,7.400000000000000000e+02,8.500000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00
9.250000000000000000e+02,8.000000000000000000e+02,6.500000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.500000000000000000e+02,7.200000000000000000e+02,8.500000000000000000e+02,9.500000000000000000e+02
9.250000000000000000e+02,8.000000000000000000e+02,6.500000000000000000e+02,6.000000000000000000e+02,5.500000000000000000e+02,6.000000000000000000e+02,6.500000000000000000e+02,7.200000000000000000e+02,8.500000000000000000e+02,9.700000000000000000e+02
9.250000000000000000e+02,8.000000000000000000e+02,6.500000000000000000e+02,6.000000000000000000e+02,5.500000000000000000e+02,6.000000000000000000e+02,6.500000000000000000e+02,7.200000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+02,7.000000000000000000e+02,6.500000000000000000e+02,5.700000000000000000e+02,6.000000000000000000e+02,7.000000000000000000e+02,8.500000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+02,7.000000000000000000e+02,6.500000000000000000e+02,5.400000000000000000e+02,5.800000000000000000e+02,7.000000000000000000e+02,8.500000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+02,7.000000000000000000e+02,6.300000000000000000e+02,5.300000000000000000e+02,5.800000000000000000e+02,6.500000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+02,9.500000000000000000e+02
0.000000000000000000e+00,8.500000000000000000e+02,7.000000000000000000e+02,6.200000000000000000e+02,5.800000000000000000e+02,6.200000000000000000e+02,7.000000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+02,8.300000000000000000e+02,7.100000000000000000e+02,6.400000000000000000e+02,6.000000000000000000e+02,6.500000000000000000e+02,7.000000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+02,8.100000000000000000e+02,7.500000000000000000e+02,7.000000000000000000e+02,6.500000000000000000e+02,7.000000000000000000e+02,7.500000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+02,9.500000000000000000e+02,9.500000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
