,0
0,0.0
1,18.0
2,36.0
3,54.0
4,72.0
5,90.0
6,108.0
7,126.0
8,144.0
9,162.0
10,180.0
11,198.0
12,216.0
13,234.0
14,252.0
15,270.0
16,288.0
17,306.0
18,324.0
19,342.0
20,360.0
21,378.0
22,396.0
23,414.0
24,432.0
25,450.0
26,468.0
27,486.0
28,504.0
29,522.0
30,540.0
31,558.0
32,576.0
33,594.0
34,612.0
35,630.0
36,648.0
37,666.0
38,684.0
39,702.0
40,720.0
41,738.0
42,756.0
43,774.0
44,792.0
45,810.0
46,828.0
47,846.0
48,864.0
49,882.0
50,900.0
51,918.0
52,936.0
53,954.0
54,972.0
55,990.0
56,1008.0
57,1026.0
58,1044.0
59,1062.0
60,1080.0
61,1098.0
62,1116.0
63,1134.0
64,1152.0
65,1170.0
66,1188.0
67,1206.0
68,1224.0
69,1242.0
70,1260.0
71,1278.0
72,1296.0
73,1314.0
74,1332.0
75,1350.0
76,1368.0
77,1386.0
78,1404.0
79,1422.0
80,1440.0
81,1458.0
82,1476.0
83,1494.0
84,1512.0
85,1530.0
86,1548.0
87,1566.0
88,1584.0
89,1602.0
90,1620.0
91,1638.0
92,1656.0
93,1674.0
94,1692.0
95,1710.0
96,1728.0
97,1746.0
98,1764.0
99,1782.0
100,1800.0
