350428.451 8551381.892 -32768
350458.737 8551381.892 -32768
350489.024 8551381.892 -32768
350519.310 8551381.892 -32768
350549.597 8551381.892 -32768
350579.883 8551381.892 -32768
350610.169 8551381.892 -32768
350640.456 8551381.892 -32768
350670.742 8551381.892 -32768
350701.029 8551381.892 -32768
350731.315 8551381.892 -32768
350761.601 8551381.892 -32768
350791.888 8551381.892 -32768
350822.174 8551381.892 -32768
350852.461 8551381.892 -32768
350882.747 8551381.892 -32768
350913.033 8551381.892 -32768
350943.320 8551381.892 -32768
350973.606 8551381.892 -32768
351003.893 8551381.892 -32768
351034.179 8551381.892 -32768
351064.465 8551381.892 -32768
351094.752 8551381.892 -32768
351125.038 8551381.892 -32768
351155.324 8551381.892 -32768
351185.611 8551381.892 -32768
351215.897 8551381.892 -32768
351246.184 8551381.892 -32768
351276.470 8551381.892 -32768
351306.756 8551381.892 -32768
351337.043 8551381.892 -32768
351367.329 8551381.892 -32768
351397.616 8551381.892 -32768
351427.902 8551381.892 -32768
351458.188 8551381.892 -32768
351488.475 8551381.892 -32768
351518.761 8551381.892 -32768
351549.048 8551381.892 -32768
351579.334 8551381.892 -32768
351609.620 8551381.892 -32768
351639.907 8551381.892 -32768
351670.193 8551381.892 -32768
351700.479 8551381.892 -32768
351730.766 8551381.892 -32768
351761.052 8551381.892 -32768
351791.339 8551381.892 -32768
351821.625 8551381.892 -32768
351851.911 8551381.892 -32768
351882.198 8551381.892 -32768
351912.484 8551381.892 -32768
351942.771 8551381.892 -32768
351973.057 8551381.892 -32768
352003.343 8551381.892 -32768
352033.630 8551381.892 -32768
352063.916 8551381.892 -32768
352094.203 8551381.892 -32768
352124.489 8551381.892 -32768
352154.775 8551381.892 -32768
352185.062 8551381.892 -32768
352215.348 8551381.892 -32768
352245.634 8551381.892 -32768
352275.921 8551381.892 -32768
352306.207 8551381.892 -32768
352336.494 8551381.892 -32768
352366.780 8551381.892 -32768
352397.066 8551381.892 -32768
352427.353 8551381.892 -32768
352457.639 8551381.892 -32768
352487.926 8551381.892 -32768
352518.212 8551381.892 -32768
352548.498 8551381.892 -32768
352578.785 8551381.892 -32768
352609.071 8551381.892 -32768
352639.358 8551381.892 -32768
352669.644 8551381.892 -32768
352699.930 8551381.892 -32768
352730.217 8551381.892 -32768
352760.503 8551381.892 -32768
352790.790 8551381.892 -32768
352821.076 8551381.892 -32768
352851.362 8551381.892 -32768
352881.649 8551381.892 -32768
352911.935 8551381.892 -32768
352942.221 8551381.892 -32768
352972.508 8551381.892 -32768
353002.794 8551381.892 -32768
353033.081 8551381.892 -32768
353063.367 8551381.892 -32768
353093.653 8551381.892 -32768
353123.940 8551381.892 -32768
353154.226 8551381.892 -32768
353184.513 8551381.892 -32768
353214.799 8551381.892 -32768
353245.085 8551381.892 -32768
353275.372 8551381.892 -32768
353305.658 8551381.892 -32768
353335.945 8551381.892 -32768
353366.231 8551381.892 -32768
353396.517 8551381.892 -32768
353426.804 8551381.892 -32768
353457.090 8551381.892 -32768
353487.376 8551381.892 -32768
353517.663 8551381.892 -32768
353547.949 8551381.892 -32768
353578.236 8551381.892 -32768
353608.522 8551381.892 -32768
353638.808 8551381.892 -32768
353669.095 8551381.892 -32768
353699.381 8551381.892 -32768
353729.668 8551381.892 -32768
353759.954 8551381.892 -32768
353790.240 8551381.892 -32768
353820.527 8551381.892 -32768
353850.813 8551381.892 -32768
353881.100 8551381.892 -32768
353911.386 8551381.892 -32768
353941.672 8551381.892 -32768
353971.959 8551381.892 -32768
354002.245 8551381.892 -32768
354032.531 8551381.892 -32768
354062.818 8551381.892 -32768
354093.104 8551381.892 -32768
354123.391 8551381.892 -32768
354153.677 8551381.892 -32768
354183.963 8551381.892 -32768
354214.250 8551381.892 -32768
354244.536 8551381.892 -32768
354274.823 8551381.892 -32768
354305.109 8551381.892 -32768
354335.395 8551381.892 -32768
354365.682 8551381.892 -32768
354395.968 8551381.892 -32768
354426.255 8551381.892 -32768
354456.541 8551381.892 -32768
354486.827 8551381.892 -32768
354517.114 8551381.892 -32768
354547.400 8551381.892 -32768
354577.687 8551381.892 -32768
354607.973 8551381.892 -32768
354638.259 8551381.892 -32768
354668.546 8551381.892 -32768
354698.832 8551381.892 -32768
354729.118 8551381.892 -32768
354759.405 8551381.892 -32768
354789.691 8551381.892 -32768
354819.978 8551381.892 -32768
354850.264 8551381.892 -32768
354880.550 8551381.892 -32768
354910.837 8551381.892 -32768
354941.123 8551381.892 -32768
354971.410 8551381.892 -32768
355001.696 8551381.892 -32768
355031.982 8551381.892 -32768
355062.269 8551381.892 -32768
355092.555 8551381.892 -32768
355122.842 8551381.892 -32768
355153.128 8551381.892 -32768
355183.414 8551381.892 -32768
355213.701 8551381.892 -32768
355243.987 8551381.892 -32768
355274.273 8551381.892 -32768
355304.560 8551381.892 -32768
355334.846 8551381.892 -32768
355365.133 8551381.892 -32768
355395.419 8551381.892 -32768
355425.705 8551381.892 -32768
355455.992 8551381.892 -32768
355486.278 8551381.892 -32768
355516.565 8551381.892 -32768
355546.851 8551381.892 -32768
355577.137 8551381.892 -32768
355607.424 8551381.892 -32768
355637.710 8551381.892 -32768
355667.997 8551381.892 -32768
355698.283 8551381.892 -32768
355728.569 8551381.892 -32768
355758.856 8551381.892 -32768
355789.142 8551381.892 -32768
355819.428 8551381.892 -32768
355849.715 8551381.892 -32768
355880.001 8551381.892 -32768
355910.288 8551381.892 -32768
355940.574 8551381.892 -32768
355970.860 8551381.892 -32768
356001.147 8551381.892 -32768
356031.433 8551381.892 -32768
356061.720 8551381.892 -32768
356092.006 8551381.892 -32768
356122.292 8551381.892 -32768
356152.579 8551381.892 -32768
356182.865 8551381.892 -32768
356213.152 8551381.892 225
356243.438 8551381.892 228
356273.724 8551381.892 230
356304.011 8551381.892 229
356334.297 8551381.892 233
356364.584 8551381.892 229
356394.870 8551381.892 222
356425.156 8551381.892 224
356455.443 8551381.892 223
356485.729 8551381.892 225
356516.015 8551381.892 224
356546.302 8551381.892 222
356576.588 8551381.892 225
356606.875 8551381.892 225
356637.161 8551381.892 225
356667.447 8551381.892 227
356697.734 8551381.892 226
356728.020 8551381.892 225
356758.307 8551381.892 227
356788.593 8551381.892 230
356818.879 8551381.892 233
356849.166 8551381.892 238
356879.452 8551381.892 246
356909.739 8551381.892 251
356940.025 8551381.892 259
356970.311 8551381.892 261
357000.598 8551381.892 262
357030.884 8551381.892 268
357061.170 8551381.892 273
357091.457 8551381.892 278
357121.743 8551381.892 282
357152.030 8551381.892 284
357182.316 8551381.892 284
357212.602 8551381.892 283
357242.889 8551381.892 285
357273.175 8551381.892 288
357303.462 8551381.892 292
357333.748 8551381.892 291
357364.034 8551381.892 288
357394.321 8551381.892 287
357424.607 8551381.892 288
357454.894 8551381.892 284
357485.180 8551381.892 289
357515.466 8551381.892 289
357545.753 8551381.892 289
357576.039 8551381.892 287
357606.325 8551381.892 284
357636.612 8551381.892 285
357666.898 8551381.892 289
357697.185 8551381.892 290
357727.471 8551381.892 293
357757.757 8551381.892 291
357788.044 8551381.892 292
357818.330 8551381.892 294
357848.617 8551381.892 299
357878.903 8551381.892 304
357909.189 8551381.892 305
357939.476 8551381.892 305
357969.762 8551381.892 299
358000.049 8551381.892 297
358030.335 8551381.892 296
358060.621 8551381.892 291
358090.908 8551381.892 283
358121.194 8551381.892 281
358151.481 8551381.892 285
358181.767 8551381.892 286
358212.053 8551381.892 288
358242.340 8551381.892 290
358272.626 8551381.892 285
358302.912 8551381.892 280
358333.199 8551381.892 274
358363.485 8551381.892 266
358393.772 8551381.892 261
358424.058 8551381.892 255
358454.344 8551381.892 249
358484.631 8551381.892 246
358514.917 8551381.892 249
358545.204 8551381.892 248
358575.490 8551381.892 243
358605.776 8551381.892 236
358636.063 8551381.892 241
358666.349 8551381.892 238
358696.636 8551381.892 236
358726.922 8551381.892 238
358757.208 8551381.892 237
358787.495 8551381.892 241
358817.781 8551381.892 245
358848.067 8551381.892 246
358878.354 8551381.892 243
358908.640 8551381.892 239
358938.927 8551381.892 236
358969.213 8551381.892 235
358999.499 8551381.892 231
359029.786 8551381.892 233
359060.072 8551381.892 -32768
350428.451 8551351.605 -32768
350458.737 8551351.605 -32768
350489.024 8551351.605 35
350519.310 8551351.605 34
350549.597 8551351.605 35
350579.883 8551351.605 36
350610.169 8551351.605 36
350640.456 8551351.605 41
350670.742 8551351.605 39
350701.029 8551351.605 37
350731.315 8551351.605 36
350761.601 8551351.605 37
350791.888 8551351.605 40
350822.174 8551351.605 39
350852.461 8551351.605 36
350882.747 8551351.605 36
350913.033 8551351.605 39
350943.320 8551351.605 47
350973.606 8551351.605 53
351003.893 8551351.605 51
351034.179 8551351.605 48
