,0
0,0.100005
1,0.100005
2,0.20001
3,0.100005
4,0.100005
5,0.20001
6,0.20001
7,0.20001
8,0.20001
9,0.100005
10,0.100005
11,0.20001
12,0.20001
13,0.20001
14,0.20001
15,0.20001
16,0.20001
17,0.20001
18,0.100005
19,0.100005
20,0.100005
21,0.20001
22,0.20001
23,0.20001
24,0.20001
25,0.20001
26,0.20001
27,0.100005
28,0.100005
29,0.100005
30,0.100005
31,0.100005
32,0.100005
33,0.100005
34,0.20001
35,0.20001
36,0.20001
37,0.100005
38,0.100005
39,0.100005
40,0.100005
41,0.100005
42,0.20001
43,0.20001
44,0.20001
45,0.20001
46,0.20001
47,0.100005
48,0.100005
49,0.100005
50,0.100005
51,0.100005
52,0.20001
53,0.20001
54,0.20001
55,0.100005
56,0.100005
57,0.100005
58,0.100005
59,0.20001
60,0.20001
61,0.20001
62,0.20001
63,0.100005
64,0.100005
65,0.100005
66,0.100005
67,0.20001
68,0.20001
69,0.20001
70,0.20001
71,0.100005
72,0.100005
73,0.100005
74,0.20001
75,0.20001
76,0.20001
77,0.100005
78,0.20001
79,0.20001
80,0.20001
81,0.100005
82,0.100005
83,0.20001
84,0.20001
85,0.100005
86,0.100005
87,0.100005
88,0.100005
89,0.100005
90,0.100005
91,0.20001
92,0.20001
93,0.20001
94,0.20001
95,0.100005
96,0.20001
97,0.20001
98,0.20001
99,0.20001
