0.000000000000000000e+00,-2.500000000000000000e+00
5.000000000000000278e-02,-2.100000000000000089e+00
2.059999999999999887e-01,2.100000000000000089e+00
2.560000000000000053e-01,2.500000000000000000e+00
3.059999999999999942e-01,2.000000000000000000e+00
4.620000000000000218e-01,-2.399999999999999911e+00
5.120000000000000107e-01,-2.799999999999999822e+00
5.620000000000000551e-01,-2.399999999999999911e+00
7.179999999999999716e-01,2.399999999999999911e+00
7.680000000000000160e-01,2.799999999999999822e+00
8.179999999999999494e-01,2.399999999999999911e+00
9.739999999999999769e-01,-2.100000000000000089e+00
1.024000000000000021e+00,-2.500000000000000000e+00
1.074000000000000066e+00,-2.100000000000000089e+00
1.229999999999999982e+00,2.100000000000000089e+00
1.280000000000000027e+00,2.500000000000000000e+00
1.330000000000000071e+00,2.000000000000000000e+00
1.485999999999999988e+00,-2.399999999999999911e+00
1.536000000000000032e+00,-2.799999999999999822e+00
1.586000000000000076e+00,-2.399999999999999911e+00
1.741999999999999993e+00,2.399999999999999911e+00
1.792000000000000037e+00,2.799999999999999822e+00
1.842000000000000082e+00,2.399999999999999911e+00
1.997999999999999998e+00,-2.100000000000000089e+00
2.048000000000000043e+00,-2.500000000000000000e+00
2.097999999999999865e+00,-2.100000000000000089e+00
2.254000000000000004e+00,2.100000000000000089e+00
2.303999999999999826e+00,2.500000000000000000e+00
2.354000000000000092e+00,2.000000000000000000e+00
2.509999999999999787e+00,-2.399999999999999911e+00
2.560000000000000053e+00,-2.799999999999999822e+00
2.609999999999999876e+00,-2.399999999999999911e+00
2.766000000000000014e+00,2.399999999999999911e+00
2.815999999999999837e+00,2.799999999999999822e+00
2.866000000000000103e+00,2.399999999999999911e+00
3.021999999999999797e+00,-2.100000000000000089e+00
3.072000000000000064e+00,-2.500000000000000000e+00
3.121999999999999886e+00,-2.100000000000000089e+00
3.278000000000000025e+00,2.100000000000000089e+00
3.327999999999999847e+00,2.500000000000000000e+00
3.378000000000000114e+00,2.000000000000000000e+00
3.533999999999999808e+00,-2.399999999999999911e+00
3.584000000000000075e+00,-2.799999999999999822e+00
3.633999999999999897e+00,-2.399999999999999911e+00
3.790000000000000036e+00,2.399999999999999911e+00
3.839999999999999858e+00,2.799999999999999822e+00
3.890000000000000124e+00,2.399999999999999911e+00
4.046000000000000263e+00,-2.100000000000000089e+00
4.096000000000000085e+00,-2.500000000000000000e+00
4.145999999999999908e+00,-2.100000000000000089e+00
4.301999999999999602e+00,2.100000000000000089e+00
4.352000000000000313e+00,2.500000000000000000e+00
4.402000000000000135e+00,2.000000000000000000e+00
4.557999999999999829e+00,-2.399999999999999911e+00
4.607999999999999652e+00,-2.799999999999999822e+00
4.658000000000000362e+00,-2.399999999999999911e+00
4.814000000000000057e+00,2.399999999999999911e+00
4.863999999999999879e+00,2.799999999999999822e+00
4.913999999999999702e+00,2.399999999999999911e+00
5.070000000000000284e+00,-2.100000000000000089e+00
5.120000000000000107e+00,-2.500000000000000000e+00
5.169999999999999929e+00,-2.100000000000000089e+00
5.325999999999999623e+00,2.100000000000000089e+00
5.376000000000000334e+00,2.500000000000000000e+00
5.426000000000000156e+00,2.000000000000000000e+00
5.581999999999999851e+00,-2.399999999999999911e+00
5.631999999999999673e+00,-2.799999999999999822e+00
5.682000000000000384e+00,-2.399999999999999911e+00
5.838000000000000078e+00,2.399999999999999911e+00
5.887999999999999901e+00,2.799999999999999822e+00
5.937999999999999723e+00,2.399999999999999911e+00
6.094000000000000306e+00,-2.100000000000000089e+00
6.144000000000000128e+00,-2.500000000000000000e+00
6.193999999999999950e+00,-2.100000000000000089e+00
6.349999999999999645e+00,2.100000000000000089e+00
6.400000000000000355e+00,2.500000000000000000e+00
6.450000000000000178e+00,2.000000000000000000e+00
6.605999999999999872e+00,-2.399999999999999911e+00
6.655999999999999694e+00,-2.799999999999999822e+00
6.706000000000000405e+00,-2.399999999999999911e+00
6.862000000000000099e+00,2.399999999999999911e+00
6.911999999999999922e+00,2.799999999999999822e+00
6.961999999999999744e+00,2.399999999999999911e+00
7.118000000000000327e+00,-2.100000000000000089e+00
7.168000000000000149e+00,-2.500000000000000000e+00
7.217999999999999972e+00,-2.100000000000000089e+00
7.373999999999999666e+00,2.100000000000000089e+00
7.424000000000000377e+00,2.500000000000000000e+00
7.474000000000000199e+00,2.000000000000000000e+00
7.629999999999999893e+00,-2.399999999999999911e+00
7.679999999999999716e+00,-2.799999999999999822e+00
7.730000000000000426e+00,-2.399999999999999911e+00
7.886000000000000121e+00,2.399999999999999911e+00
7.935999999999999943e+00,2.799999999999999822e+00
7.985999999999999766e+00,2.399999999999999911e+00
8.141999999999999460e+00,-2.100000000000000089e+00
8.192000000000000171e+00,-2.500000000000000000e+00
8.242000000000000881e+00,-2.100000000000000089e+00
8.397999999999999687e+00,2.100000000000000089e+00
8.448000000000000398e+00,2.500000000000000000e+00
8.497999999999999332e+00,2.000000000000000000e+00
8.653999999999999915e+00,-2.399999999999999911e+00
8.704000000000000625e+00,-2.799999999999999822e+00
8.753999999999999559e+00,-2.399999999999999911e+00
8.910000000000000142e+00,2.399999999999999911e+00
8.960000000000000853e+00,2.799999999999999822e+00
9.009999999999999787e+00,2.399999999999999911e+00
9.166000000000000369e+00,-2.100000000000000089e+00
9.215999999999999304e+00,-2.500000000000000000e+00
9.266000000000000014e+00,-2.100000000000000089e+00
9.422000000000000597e+00,2.100000000000000089e+00
9.471999999999999531e+00,2.500000000000000000e+00
9.522000000000000242e+00,2.000000000000000000e+00
9.678000000000000824e+00,-2.399999999999999911e+00
9.727999999999999758e+00,-2.799999999999999822e+00
9.778000000000000469e+00,-2.399999999999999911e+00
9.933999999999999275e+00,2.399999999999999911e+00
9.983999999999999986e+00,2.799999999999999822e+00
1.003400000000000070e+01,2.399999999999999911e+00
1.018999999999999950e+01,-2.100000000000000089e+00
1.024000000000000021e+01,-2.500000000000000000e+00
1.028999999999999915e+01,-2.100000000000000089e+00
1.044599999999999973e+01,2.100000000000000089e+00
1.049600000000000044e+01,2.500000000000000000e+00
1.054599999999999937e+01,2.000000000000000000e+00
1.070199999999999996e+01,-2.399999999999999911e+00
1.075200000000000067e+01,-2.799999999999999822e+00
1.080199999999999960e+01,-2.399999999999999911e+00
1.095800000000000018e+01,2.399999999999999911e+00
1.100799999999999912e+01,2.799999999999999822e+00
1.105799999999999983e+01,2.399999999999999911e+00
1.121400000000000041e+01,-2.100000000000000089e+00
1.126399999999999935e+01,-2.500000000000000000e+00
1.131400000000000006e+01,-2.100000000000000089e+00
1.147000000000000064e+01,2.100000000000000089e+00
1.151999999999999957e+01,2.500000000000000000e+00
1.157000000000000028e+01,2.000000000000000000e+00
1.172600000000000087e+01,-2.399999999999999911e+00
1.177599999999999980e+01,-2.799999999999999822e+00
1.182600000000000051e+01,-2.399999999999999911e+00
1.198199999999999932e+01,2.399999999999999911e+00
1.203200000000000003e+01,2.799999999999999822e+00
1.208200000000000074e+01,2.399999999999999911e+00
1.223799999999999955e+01,-2.100000000000000089e+00
1.228800000000000026e+01,-2.500000000000000000e+00
1.233799999999999919e+01,-2.100000000000000089e+00
1.249399999999999977e+01,2.100000000000000089e+00
1.254400000000000048e+01,2.500000000000000000e+00
1.259399999999999942e+01,2.000000000000000000e+00
1.275000000000000000e+01,-2.399999999999999911e+00
1.280000000000000071e+01,2.799999999999999822e+00
1.284999999999999964e+01,-2.399999999999999911e+00
1.300600000000000023e+01,2.399999999999999911e+00
1.305599999999999916e+01,2.799999999999999822e+00
1.310599999999999987e+01,2.399999999999999911e+00
1.326200000000000045e+01,-2.100000000000000089e+00
1.331199999999999939e+01,-2.500000000000000000e+00
1.336200000000000010e+01,-2.100000000000000089e+00
1.351800000000000068e+01,2.100000000000000089e+00
1.356799999999999962e+01,2.500000000000000000e+00
1.361800000000000033e+01,2.000000000000000000e+00
1.377399999999999913e+01,-2.399999999999999911e+00
1.382399999999999984e+01,-2.799999999999999822e+00
1.387400000000000055e+01,-2.399999999999999911e+00
1.402999999999999936e+01,2.399999999999999911e+00
1.408000000000000007e+01,2.799999999999999822e+00
1.413000000000000078e+01,2.399999999999999911e+00
1.428599999999999959e+01,-2.100000000000000089e+00
1.433600000000000030e+01,-2.500000000000000000e+00
1.438599999999999923e+01,-2.100000000000000089e+00
1.454199999999999982e+01,2.100000000000000089e+00
1.459200000000000053e+01,2.500000000000000000e+00
1.464199999999999946e+01,2.000000000000000000e+00
1.479800000000000004e+01,-2.399999999999999911e+00
1.484800000000000075e+01,-2.799999999999999822e+00
1.489799999999999969e+01,-2.399999999999999911e+00
1.505400000000000027e+01,2.399999999999999911e+00
1.510399999999999920e+01,2.799999999999999822e+00
1.515399999999999991e+01,2.399999999999999911e+00
1.531000000000000050e+01,-2.100000000000000089e+00
1.535999999999999943e+01,-2.500000000000000000e+00
1.541000000000000014e+01,-2.100000000000000089e+00
1.556600000000000072e+01,2.100000000000000089e+00
1.561599999999999966e+01,2.500000000000000000e+00
1.566600000000000037e+01,2.000000000000000000e+00
1.582199999999999918e+01,-2.399999999999999911e+00
1.587199999999999989e+01,-2.799999999999999822e+00
1.592200000000000060e+01,-2.399999999999999911e+00
1.607799999999999940e+01,2.399999999999999911e+00
1.612800000000000011e+01,2.799999999999999822e+00
1.617800000000000082e+01,2.399999999999999911e+00
1.633399999999999963e+01,-2.100000000000000089e+00
1.638400000000000034e+01,-2.500000000000000000e+00
1.643400000000000105e+01,-2.100000000000000089e+00
1.658999999999999986e+01,2.100000000000000089e+00
1.664000000000000057e+01,2.500000000000000000e+00
1.669000000000000128e+01,2.000000000000000000e+00
1.684600000000000009e+01,-2.399999999999999911e+00
1.689600000000000080e+01,-2.799999999999999822e+00
1.694600000000000151e+01,-2.399999999999999911e+00
1.710200000000000031e+01,2.399999999999999911e+00
1.715200000000000102e+01,2.799999999999999822e+00
1.720200000000000173e+01,2.399999999999999911e+00
1.735800000000000054e+01,-2.100000000000000089e+00
1.740800000000000125e+01,-2.500000000000000000e+00
1.745799999999999841e+01,-2.100000000000000089e+00
1.761400000000000077e+01,2.100000000000000089e+00
1.766400000000000148e+01,2.500000000000000000e+00
1.771399999999999864e+01,2.000000000000000000e+00
1.787000000000000099e+01,-2.399999999999999911e+00
1.792000000000000171e+01,-2.799999999999999822e+00
1.796999999999999886e+01,-2.399999999999999911e+00
1.812600000000000122e+01,2.399999999999999911e+00
1.817599999999999838e+01,2.799999999999999822e+00
1.822599999999999909e+01,2.399999999999999911e+00
1.838200000000000145e+01,-2.100000000000000089e+00
1.843199999999999861e+01,-2.500000000000000000e+00
1.848199999999999932e+01,-2.100000000000000089e+00
1.863800000000000168e+01,2.100000000000000089e+00
1.868799999999999883e+01,2.500000000000000000e+00
1.873799999999999955e+01,2.000000000000000000e+00
1.889399999999999835e+01,-2.399999999999999911e+00
1.894399999999999906e+01,-2.799999999999999822e+00
1.899399999999999977e+01,-2.399999999999999911e+00
1.914999999999999858e+01,2.399999999999999911e+00
1.919999999999999929e+01,2.799999999999999822e+00
1.925000000000000000e+01,2.399999999999999911e+00
1.940599999999999881e+01,-2.100000000000000089e+00
1.945599999999999952e+01,-2.500000000000000000e+00
1.950600000000000023e+01,-2.100000000000000089e+00
1.966199999999999903e+01,2.100000000000000089e+00
1.971199999999999974e+01,2.500000000000000000e+00
1.976200000000000045e+01,2.000000000000000000e+00
1.991799999999999926e+01,-2.399999999999999911e+00
1.996799999999999997e+01,-2.799999999999999822e+00
2.001800000000000068e+01,-2.399999999999999911e+00
2.017399999999999949e+01,2.399999999999999911e+00
2.022400000000000020e+01,2.799999999999999822e+00
2.027400000000000091e+01,2.399999999999999911e+00
2.042999999999999972e+01,-2.100000000000000089e+00
2.048000000000000043e+01,-2.500000000000000000e+00
2.053000000000000114e+01,-2.100000000000000089e+00
2.068599999999999994e+01,2.100000000000000089e+00
2.073600000000000065e+01,2.500000000000000000e+00
2.078600000000000136e+01,2.000000000000000000e+00
2.094200000000000017e+01,-2.399999999999999911e+00
2.099200000000000088e+01,-2.799999999999999822e+00
2.104200000000000159e+01,-2.399999999999999911e+00
2.119800000000000040e+01,2.399999999999999911e+00
2.124800000000000111e+01,2.799999999999999822e+00
2.129799999999999827e+01,2.399999999999999911e+00
2.145400000000000063e+01,-2.100000000000000089e+00
2.150400000000000134e+01,-2.500000000000000000e+00
2.155399999999999849e+01,-2.100000000000000089e+00
2.171000000000000085e+01,2.100000000000000089e+00
2.176000000000000156e+01,2.500000000000000000e+00
2.180999999999999872e+01,2.000000000000000000e+00
2.196600000000000108e+01,-2.399999999999999911e+00
2.201599999999999824e+01,-2.799999999999999822e+00
2.206599999999999895e+01,-2.399999999999999911e+00
2.222200000000000131e+01,2.399999999999999911e+00
2.227199999999999847e+01,2.799999999999999822e+00
2.232199999999999918e+01,2.399999999999999911e+00
2.247800000000000153e+01,-2.100000000000000089e+00
2.252799999999999869e+01,-2.500000000000000000e+00
2.257799999999999940e+01,-2.100000000000000089e+00
2.273400000000000176e+01,2.100000000000000089e+00
2.278399999999999892e+01,2.500000000000000000e+00
2.283399999999999963e+01,2.000000000000000000e+00
2.298999999999999844e+01,-2.399999999999999911e+00
2.303999999999999915e+01,-2.799999999999999822e+00
2.308999999999999986e+01,-2.399999999999999911e+00
2.324599999999999866e+01,2.399999999999999911e+00
2.329599999999999937e+01,2.799999999999999822e+00
2.334600000000000009e+01,2.399999999999999911e+00
2.350199999999999889e+01,-2.100000000000000089e+00
2.355199999999999960e+01,-2.500000000000000000e+00
2.360200000000000031e+01,-2.100000000000000089e+00
2.375799999999999912e+01,2.100000000000000089e+00
2.380799999999999983e+01,2.500000000000000000e+00
2.385800000000000054e+01,2.000000000000000000e+00
2.401399999999999935e+01,-2.399999999999999911e+00
2.406400000000000006e+01,-2.799999999999999822e+00
2.411400000000000077e+01,-2.399999999999999911e+00
2.426999999999999957e+01,2.399999999999999911e+00
2.432000000000000028e+01,2.799999999999999822e+00
2.437000000000000099e+01,2.399999999999999911e+00
2.452599999999999980e+01,-2.100000000000000089e+00
2.457600000000000051e+01,-2.500000000000000000e+00
2.462600000000000122e+01,-2.100000000000000089e+00
2.478200000000000003e+01,2.100000000000000089e+00
2.483200000000000074e+01,2.500000000000000000e+00
2.488200000000000145e+01,2.000000000000000000e+00
2.503800000000000026e+01,-2.399999999999999911e+00
2.508800000000000097e+01,-2.799999999999999822e+00
2.513800000000000168e+01,-2.399999999999999911e+00
2.529400000000000048e+01,2.399999999999999911e+00
2.534400000000000119e+01,2.799999999999999822e+00
2.539399999999999835e+01,2.399999999999999911e+00
2.555000000000000071e+01,-2.100000000000000089e+00
2.560000000000000142e+01,2.500000000000000000e+00
2.564999999999999858e+01,-2.100000000000000089e+00
2.580600000000000094e+01,2.100000000000000089e+00
2.585600000000000165e+01,2.500000000000000000e+00
2.590599999999999881e+01,2.000000000000000000e+00
2.606200000000000117e+01,-2.399999999999999911e+00
2.611199999999999832e+01,-2.799999999999999822e+00
2.616199999999999903e+01,-2.399999999999999911e+00
2.631800000000000139e+01,2.399999999999999911e+00
2.636799999999999855e+01,2.799999999999999822e+00
2.641799999999999926e+01,2.399999999999999911e+00
2.657400000000000162e+01,-2.100000000000000089e+00
2.662399999999999878e+01,-2.500000000000000000e+00
2.667399999999999949e+01,-2.100000000000000089e+00
2.682999999999999829e+01,2.100000000000000089e+00
2.687999999999999901e+01,2.500000000000000000e+00
